YEAR,WAVE,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,MODE,AREA,STATUS,DOWNLOAD
2019,4,4,25,8850030302,5,5,0,0,14233.917761,46873529.012,14233.917761,46873529.012,0,0,14233.917761,46873529.012,6123.7623273,8839995.9324,2777.7203698,1818831.4663,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,7,1,4516.3605278,8718170.6604,585294.68728,43640886727,589811.04781,43649604898,83378.542223,1718173170.5,673189.59003,45367778068,391767.67252,24460195975,177704.65051,5032691694.9,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,7,2,38772.417302,690160680.25,76321.100325,848080835.36,115093.51763,1538241515.6,184018.31432,29047945548,299111.83194,30586187063,47502.069603,269865709.73,21546.797425,55524940.089,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,25,8850030302,7,5,89410.386885,3981404582.4,302637.51312,11298957594,392047.9,15280362177,147989.44971,4817483521.8,540037.34971,20097845698,168645.67187,2382161965.6,76497.174941,490130445.09,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,3,5,7859.0279518,71137494.566,0,0,7859.0279518,71137494.566,0,0,7859.0279518,71137494.566,3465.2026045,13829872.074,1571.8055904,2845499.7826,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,4,1,40246.584237,210895850.8,4782.5396413,4008894.1509,45029.123879,214904744.95,4728.2149573,1118508.6523,49757.338836,216023253.6,15323.827915,28821280.474,6950.8427448,5929985.9668,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,5,1,75.62984395,5897.8732265,16972.824054,75863898.016,17048.453898,75869795.889,397.30458129,171019.07798,17445.758479,76040814.967,5462.1971759,9204595.7456,2477.6363857,1893847.9729,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,5,2,0,0,440.19959039,181249.29509,440.19959039,181249.29509,372.35427533,169213.10688,812.55386572,350462.40196,142.14921823,18772.305262,64.478462412,3862.4066987,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,7,1,54032.061076,1262214018.5,239854.71588,11044227326,293886.77695,12306441345,60530.636783,887781440.44,354417.41374,13194222785,109049.58871,1671137820.5,49464.568951,343837041.98,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,7,2,6266.6570487,16251436.92,290310.33326,45160336102,296576.99031,45176587539,9540.0332873,31119568.639,306117.0236,45207707108,121653.12556,7904869043.5,55181.495765,1626428865.3,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,33,8850030302,7,5,1776.1725045,3037488.43,60633.055908,1281592300.3,62409.228412,1284629788.7,910.09566909,811284.98439,63319.324081,1285441073.7,28681.150034,335773985.49,13009.684312,69085584.999,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,4,4,44,8850030302,4,1,7.9580696268,47.700816414,2.304239191,5.6622875064,10.262308818,53.363103921,0,0,10.262308818,53.363103921,13.330016744,118.54810731,6.0464559304,24.391303967,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,44,8850030302,4,2,7.0590255153,41.034407582,0,0,7.0590255153,41.034407582,0,0,7.0590255153,41.034407582,8.4783804932,59.194924421,3.8457681635,12.179371123,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,4,44,8850030302,5,1,0,0,76.777239762,6085.247787,76.777239762,6085.247787,4.5395283499,21.760913629,81.316768112,6107.0087006,26.019157533,698.87537602,11.802212434,143.79379071,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,5,34,8850030302,5,1,0,0,0,0,0,0,3571.6650396,9119203.5264,3571.6650396,9119203.5264,0,0,0,0,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,5,36,8850030302,4,1,697.94823752,340136.63993,0,0,697.94823752,340136.63993,2791.7929501,5442186.2389,3489.7411876,5782322.8788,396.87964337,109982.76529,180.02342528,22628.982615,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,5,36,8850030302,7,1,0,0,0,0,0,0,8962.7174798,81530435.295,8962.7174798,81530435.295,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,4,5,36,8850030302,7,2,0,0,0,0,0,0,3165.2336146,10596733.96,3165.2336146,10596733.96,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,4,5,36,8850030302,7,5,0,0,0,0,0,0,6824.5292023,46731644.76,6824.5292023,46731644.76,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,3,1,91686.795233,11854185119,0,0,91686.795233,11854185119,20374.843385,585391857.71,112061.63862,12439576976,31442.865809,1394127081.6,14262.39037,286842010.28,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,3,5,24588.345306,646203139.65,20487.502301,596289685.78,45075.847608,1242492825.4,0,0,45075.847608,1242492825.4,16701.210615,167389765.99,7575.6194389,34440487.966,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,4,1,434.875,,3189.0833333,,3623.9583333,,724.79166667,,4348.75,,1320.3183937,,598.89249467,,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,4,2,1.3367884083,1.0367044419,0,0,1.3367884083,1.0367044419,0,0,1.3367884083,1.0367044419,1.5507714986,1.3951639262,0.7034253373,0.2870553413,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,4,5,322.28571429,0,537.14285714,0,859.42857143,0,2202.2857143,2.048437E-26,3061.7142857,2.048437E-26,374.46745206,0,169.85732199,0,0,0,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,5,1,0,0,130.83901126,9071.8615363,130.83901126,9071.8615363,95.124073639,4460.5422638,225.9630849,13532.4038,26.232956935,484.25209129,11.899191207,99.634993953,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,7,1,32413.915571,932085674.25,128350.12488,6809112394.5,160764.04046,7741198068.8,48379.838606,1139632505.8,209143.87906,8880830574.5,44899.907951,581648033.01,20366.464643,119674234.34,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,7,2,0,0,0,0,0,0,10079.120703,21920418.138,10079.120703,21920418.138,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,23,8850030302,7,5,2053.6721751,5308872.8812,0,0,2053.6721751,5308872.8812,733.86394519,659089.54525,2787.5361203,5967962.4265,679.12885159,580556.44503,308.05082627,119449.63983,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,3,5,208234.55712,4433738943.1,40941.473751,1419666109.9,249176.03087,5853405053,44449.171374,894953290.29,293625.20224,6748358343.3,80561.510613,665071555.8,36542.461496,136838645.89,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,5,1,0,0,1124.360327,1196160.7833,1124.360327,1196160.7833,0,0,1124.360327,1196160.7833,318.70605284,96644.258989,144.56411723,19884.581468,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,5,2,0,0,1545.5284896,3318936.0925,1545.5284896,3318936.0925,1144.9987291,427353.83832,2690.5272187,3746289.9308,605.52952932,509466.36074,274.66639269,104822.83646,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,5,5,0,0,762.56603881,115279.64326,762.56603881,115279.64326,0,0,762.56603881,115279.64326,266.72548145,14103.494045,120.98588472,2901.7975744,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,7,1,82733.75276,1719402448.5,434886.86221,43963222446,517620.61497,45682624894,13227.018785,42622999.294,530847.63376,45725247893,194113.36077,6911308534.6,88049.242843,1422003531.7,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,7,2,12035.345089,99066755.945,159062.67798,6115451209.2,171098.02307,6214517965.2,26487.464481,285652636.89,197585.48755,6500170602.1,86644.209924,1658959829,39301.555803,341331417.06,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,25,8850030302,7,5,0,0,56719.322366,1278214215,56719.322366,1278214215,24652.76616,263122494.88,81372.088526,1541336709.9,28104.633038,328321933.87,12748.177918,67552323.438,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,3,5,18710.633882,112789271.36,0,0,18710.633882,112789271.36,0,0,18710.633882,112789271.36,5496.3070363,10161461.814,2493.1085169,2090723.4158,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,4,2,443.44094966,36843.077536,0,0,443.44094966,36843.077536,96.089854125,7681.4434971,539.53080379,44524.521033,279.08087714,3213.436547,126.59025544,661.16540679,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,5,1,2529.0267104,2767291.1058,3316.666729,1722616.5757,5845.6934394,4489907.6814,0,0,5845.6934394,4489907.6814,1583.3297544,316160.04763,718.19366523,65050.012175,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,5,2,0,0,447.14885665,70166.875806,447.14885665,70166.875806,9.9232383256,19.055804976,457.07209498,70185.931611,114.32155843,5000.4421295,51.855918729,1028.842271,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,5,5,0,0,5868.3323924,2569005.564,5868.3323924,2569005.564,0,0,5868.3323924,2569005.564,1293.7325592,124860.37963,586.83323924,25690.05564,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,7,1,39428.974261,700725737.18,142354.36586,3965394235.2,181783.34012,4666119972.4,23929.58276,181672565.67,205712.92288,4847792538.1,81928.981116,1081057617.3,37162.742047,222427886.43,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,7,2,4260.9513477,20297725.477,8774.2967838,25606374.616,13035.248132,45904100.093,4631.969267,12600229.867,17667.217399,58504329.96,4342.1061979,5159629.3264,1969.566451,1061595.0782,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,5,4,33,8850030302,7,5,612.56472521,426023.08342,69831.324318,708609257.02,70443.889043,709035280.1,20725.078545,122983696.64,91168.967588,832018976.74,27520.492146,109604861.18,12483.213347,22551228.746,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,5,5,36,8850030302,7,1,0,0,0,0,0,0,1134.5086139,1376642.8668,1134.5086139,1376642.8668,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,6,4,25,8850030302,3,5,299380.46951,14083612978,171074.55401,4598730768.4,470455.02352,18682343746,85537.277004,1149682692.1,555992.30052,19832026439,518582.57243,24208962119,235227.51176,4981000263.5,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2019,6,4,25,8850030302,7,1,0,0,0,0,0,0,117107.04426,5820673407.3,117107.04426,5820673407.3,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2019,6,4,25,8850030302,7,2,0,0,101841.40259,13503562368,101841.40259,13503562368,0,0,101841.40259,13503562368,24697.151177,794133160.35,11202.554285,163393104.65,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,6,4,25,8850030302,7,5,0,0,142821.80435,22137900727,142821.80435,22137900727,71410.902175,5534475181.8,214232.70652,27672375909,42400.663412,1951159209.6,19232.814757,401451515.75,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2019,6,4,44,8850030302,4,2,27.497576199,592.04115981,7.8564503427,48.329890597,35.354026542,640.37105041,19.641125857,302.06181623,54.995152399,942.43286664,18.136382028,178.19470126,8.2266089211,36.663606213,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2019,6,5,36,8850030302,4,2,450.55315291,220325.88375,2162.655134,5076308.3615,2613.2082869,5296634.2453,405.49783762,178463.96583,3018.7061245,5475098.2111,1241.8484802,1185259.1852,563.29877537,243867.38618,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
